Filenames,ox,oy,oz,ux,uy,uz,vx,vy,vz,width,height,nr,vole_depths,depths
png_downsampled_xy104.png,442.68105897866377,333.4468839105202,370.06135880775105,-421.5705658723374,0.1893864015759732,3.7573988118457464,-3.793410613350204,14.221513570967886,-415.8228349422258,360,302,104,311,340.79159662143763
png_downsampled_xy105.png,441.3298721580299,334.59013668622197,368.7944498352384,-419.02854953256053,0.18932561995580954,3.703122788072733,-3.6891265850842956,14.12119759340294,-412.8914055895046,360,302,105,310,341.89050988581084
png_downsampled_xy106.png,440.19154909280996,335.91021846328874,367.5741725706269,-416.90039117117067,0.19579308748564017,3.4670548014305496,-3.6523183435895135,14.040400657245414,-410.5293203975251,360,302,106,309,343.1680071776306
png_downsampled_xy107.png,439.7612645744505,335.6708702831834,367.2934130386732,-416.5671324782828,0.19450672334829733,3.4973257377148457,-3.6285969340547126,14.014703334831722,-409.77832831874235,360,302,107,308,342.9187342638366
png_downsampled_xy108.png,439.498431578531,335.84448060225714,366.8836218475702,-415.9268092950468,0.18398149374274908,3.7910151743413962,-3.6974224186038214,14.00318174935876,-409.43986325480546,360,302,108,307,343.07813399793747
png_downsampled_xy109.png,438.25629556465674,337.9769970120326,365.38258136796486,-413.3452275948946,0.1875716504665661,3.629095440489948,-3.6520111602158067,13.920065600278747,-407.01014265887113,360,302,109,306,345.1583872245293
png_downsampled_xy110.png,437.5325622126204,338.3052536942387,364.5029231238622,-412.35265566752264,0.18847384742718987,3.580823760989574,-3.5932114049688835,13.860163154371094,-405.25959929470804,360,302,110,305,345.45601915763757
png_downsampled_xy111.png,437.15612567816675,338.59225449424474,363.767259826734,-411.73787006390285,0.1826975009279863,3.73619579730331,-3.9191084181451856,13.82805952373775,-404.31354611266,360,302,111,304,345.71758083834334
png_downsampled_xy112.png,436.7956292724699,338.4692060861183,362.99350911714237,-411.25740339814377,0.18463072743907105,3.669064127109664,-4.145231397989562,13.775860253335338,-402.78199842209085,360,302,112,303,345.56780296823325
png_downsampled_xy113.png,436.1700473089061,338.63599858519586,362.40648122825655,-409.67013246495935,0.1660149586142552,4.178479439631701,-4.6995102663103125,13.786634074784047,-403.0848552461461,360,302,113,302,345.714050932474
png_downsampled_xy114.png,435.87222450037586,338.2280237032735,362.04996037042565,-409.281504446173,0.15359432797356476,4.533149743644856,-5.240312660032714,13.768145850513974,-402.53224417072107,360,302,114,301,345.29366060975076
png_downsampled_xy115.png,434.8906127374978,338.74721017795025,361.57579373309164,-407.6503680925766,0.15019008159828218,4.596738612436241,-5.651149123667892,13.748724884986302,-401.95522104437566,360,302,115,300,345.795893280421
png_downsampled_xy116.png,434.93413586749705,337.7281877628539,361.3040522130299,-408.0452758771655,0.14490214052733563,4.760091870119538,-5.995531587254845,13.73594663782336,-401.57392879714956,360,302,116,299,344.767611747763
png_downsampled_xy117.png,435.02313840395584,336.6478270237331,361.0111435107383,-408.68189463983276,0.14630541418381426,4.7330912716165585,-6.154292900602627,13.716439711954934,-400.9999502376384,360,302,117,298,343.67730239183453
png_downsampled_xy118.png,435.1905375369813,335.32749750674145,361.15252545933635,-409.25346507150334,0.13660865872941486,5.029275341635241,-6.444148305059457,13.72639564127877,-401.2847186606405,360,302,118,297,342.3619335117108
png_downsampled_xy119.png,435.1485571357127,333.98200705393714,361.57318410350683,-409.53310443712337,0.1416536512027733,4.887901413521774,-5.97272954998914,13.728252147034766,-401.34940712785806,360,302,119,296,341.03079541446016
png_downsampled_xy120.png,434.6419572824391,333.26470571162713,361.9692684077794,-408.5007936554374,0.1374708687305315,4.987463080631812,-5.920346559448717,13.734022384437765,-401.5193121269473,360,302,120,295,340.3266558061984
png_downsampled_xy121.png,434.46867671697464,332.78104050211476,361.97517739930083,-408.24731436064167,0.13412840153733896,5.079623709413681,-5.999430857806544,13.727254076835834,-401.3196298968356,360,302,121,294,339.8430619941719
png_downsampled_xy122.png,434.2996289194873,332.2188798892747,361.848367197534,-408.16343993094176,0.13093462363565322,5.171175865537293,-5.994761593113594,13.718204501692469,-401.05507910293545,360,302,122,293,339.27643776792354
png_downsampled_xy123.png,433.83877547572445,332.31932573215767,361.2650205004039,-407.582646562073,0.13620008992234034,5.004380949047913,-5.795696049215451,13.688506845631423,-400.1909642239436,360,302,123,292,339.3565891570883
png_downsampled_xy124.png,433.7201674014194,331.54496638237157,361.0217127418598,-407.7567788465831,0.11923010357855901,5.504505954776732,-6.278603378082948,13.684358594556443,-400.0590006032726,360,302,124,291,338.5738207062739
png_downsampled_xy125.png,433.8231310475295,330.92719919078036,360.72130185265416,-407.8330920452149,0.09760352926292626,6.219175995070714,-7.1457625809414935,13.685844112048017,-400.0477284148102,360,302,125,290,337.94784391169406
png_downsampled_xy126.png,434.1326727336851,329.7637067873354,360.5810985968411,-408.61441907729227,0.07428291835719847,6.918508961701946,-7.9276859711028465,13.699113859599436,-400.4183714819361,360,302,126,289,336.7797924864198
png_downsampled_xy127.png,434.057910934604,328.9153283837979,360.25071960850016,-408.85323593644284,0.0658444741681592,7.170582309041265,-8.303330745595304,13.660552768527452,-399.28239603318104,360,302,127,288,335.9200592541777
png_downsampled_xy128.png,434.1715878653466,328.29813470722337,359.80149120165123,-408.98669728388927,0.0482548094501567,7.687915243626264,-9.040021534052073,13.654332539817517,-399.084112059082,360,302,128,287,335.28758982722115
png_downsampled_xy129.png,434.277000482883,328.0827907135713,359.0328328277483,-409.2368657971171,0.03454894380428186,8.094273093600236,-9.445737417030443,13.61649821636604,-397.968720020951,360,302,129,286,335.04604026855566
png_downsampled_xy130.png,434.66928823241506,327.1298704672681,358.42890285106625,-409.88510988284213,0.024438917856173248,8.404336274848902,-10.088712919849513,13.581292066860442,-396.92490357812227,360,302,130,285,334.0727659194157
png_downsampled_xy131.png,434.97566273532857,326.3269085550266,357.8649163726416,-410.1971393587389,0.010214327870812667,8.827239126299617,-10.819498607292303,13.560934064908338,-396.3133287901933,360,302,131,284,333.25075048675353
png_downsampled_xy132.png,435.46030323932615,326.2550697998207,356.910801625162,-410.38989995704827,-0.014554356095118237,9.555822961303136,-11.686705439913055,13.55723887947562,-396.18597942849226,360,302,132,283,333.1466526436894
png_downsampled_xy133.png,435.7070269110693,325.6366087332085,356.0871963371284,-410.27497782818773,-0.032899269710981116,10.089715215539059,-12.279891554886774,13.531114763165874,-395.40885098599006,360,302,133,282,332.50021450555124
png_downsampled_xy134.png,436.1646439447139,324.1756971121698,355.6949828146523,-411.1155628191545,-0.04196589360685721,10.37354596924888,-12.506727251060909,13.511195107930462,-394.82130621644444,360,302,134,281,331.0262385388765
png_downsampled_xy135.png,436.6768913886857,323.27077946057466,355.18063123132504,-411.49700431423906,-0.05764418913815916,10.840502884008856,-12.816696207040877,13.497462349498221,-394.4128315419825,360,302,135,280,330.1041213566237
png_downsampled_xy136.png,436.8030217438419,322.4213556922189,355.02175866219517,-411.55220704353246,-0.04550588081241358,10.486777938708826,-12.186452881262198,13.468647702747433,-393.58424403897,360,302,136,279,329.24936059275035
png_downsampled_xy137.png,436.6590355709503,321.5743405477322,355.17687958281005,-411.4365952083938,-0.027000243693521497,9.943056899458213,-11.318811575781297,13.448085734499273,-393.00226607498604,360,302,137,278,328.407540563723
png_downsampled_xy138.png,436.5794481642356,321.0155257785507,354.9500171703189,-411.3677700320796,-0.0047652754858518165,9.291322220273742,-10.337766224842198,13.419502979735569,-392.1882641731752,360,302,138,277,327.8409072440228
png_downsampled_xy139.png,436.4879008541068,319.80503975323717,355.2820894637249,-411.40915478526824,0.016567893706906034,8.668410208075613,-9.248792290647657,13.431928150884914,-392.5758329357595,360,302,139,276,326.641707424881
png_downsampled_xy140.png,436.6621722158674,318.9088806312248,355.1004031122043,-411.73749362117917,0.03719150755443934,8.072631347896163,-8.441904047659534,13.42426518643083,-392.36970097658775,360,302,140,275,325.739467771739
png_downsampled_xy141.png,437.3760374842093,316.5632087363818,355.72132780853246,-413.33189769449206,0.05887643926189412,7.473984023497849,-7.694907784061627,13.439842152069332,-392.84182751447315,360,302,141,274,323.4155727106711
png_downsampled_xy142.png,438.054747351185,314.3131112954261,355.20616919839426,-414.62809630065476,0.07339323950259313,7.078315576555497,-7.183953461941144,13.394709143782222,-391.53339831339986,360,302,142,273,321.148374786232
png_downsampled_xy143.png,438.18499877289025,312.4418368034112,355.6624270915294,-414.47817374790935,0.06993405604322334,7.1761349227567734,-7.104337087599845,13.420552110802703,-392.2908795463029,360,302,143,272,319.29280201306136
png_downsampled_xy144.png,438.4208600980447,310.44167515774916,356.20406666490896,-414.8557879318288,0.08716589260990304,6.6806359802843645,-6.869069287870786,13.431831450755567,-392.625948494655,360,302,144,271,317.31134222640026
png_downsampled_xy145.png,437.7893759886716,310.54167815365076,355.39029694698235,-413.39651637614134,0.10107790824105223,6.241350087748117,-6.379497429473815,13.395148112236768,-391.56413206873424,360,302,145,270,317.3830363546741
png_downsampled_xy146.png,436.73723527967627,311.0376597472261,354.5550662243638,-410.8971724176424,0.10681468718598808,6.017988417311017,-6.072744748594346,13.35624049443743,-390.4332051127863,360,302,146,269,317.84965514353917
png_downsampled_xy147.png,436.5885692912441,309.51152692899535,354.98031577568247,-410.7934288170302,0.10265285103412225,6.137382375278889,-5.94787085204905,13.347861935570108,-390.1909742307722,360,302,147,268,316.337951452748
png_downsampled_xy148.png,437.54320908783313,305.80293278973875,355.8837975217133,-412.94066890157035,0.08685887668428904,6.647006920934189,-6.070907954985444,13.368913482637879,-390.8038343595847,360,302,148,267,312.66097991530415
png_downsampled_xy149.png,438.57867431740715,302.43461098521385,356.4338896249444,-415.60524969819517,0.10447648123101771,6.191106872904129,-5.714924724757225,13.359935055607593,-390.5492035576754,360,302,149,266,309.3122573605528
png_downsampled_xy150.png,439.5585458205563,299.38589339958855,357.19385152018185,-418.06436788117946,0.0832075607677325,6.873569191233514,-5.591979385943034,13.391048354521502,-391.47574209953126,360,302,150,265,306.2901276825973
png_downsampled_xy151.png,441.0289364210928,295.52216389708616,358.4073616473699,-420.98018413884165,0.045999901568677615,8.026560060304007,-6.085174937259126,13.448698715528678,-393.1506571933099,360,302,151,264,302.46901436607413
png_downsampled_xy152.png,442.10935407518286,292.86689431530215,359.4913006175551,-423.58837598518653,0.01996407346939577,8.845999974438087,-7.189992443246581,13.503492560510836,-394.72842217394265,360,302,152,263,299.8516333230798
png_downsampled_xy153.png,442.1083851119296,291.6313037132182,360.0051707649129,-424.3319218845378,0.009681197044244527,9.163259217231712,-7.793090789045209,13.516733677521813,-395.10221187172976,360,302,153,262,298.63361413853386
png_downsampled_xy154.png,442.02715592490404,290.7998054210463,360.4060131261106,-423.47530312947936,0.016715914500935014,8.93847009500297,-7.903932653511333,13.528502014196079,-395.4438909070002,360,302,154,261,297.8157610997479
png_downsampled_xy155.png,442.0071131126683,290.9743529697351,359.53125288933734,-422.2852392438176,0.023927347775327235,8.701090123792596,-8.083323879542263,13.476520408989757,-393.91977673701183,360,302,155,260,297.96038034233305
png_downsampled_xy156.png,441.67880296570706,291.70278067881617,358.93216012558685,-421.1446356073483,0.06664207156285329,7.4265731162875,-7.34586940849556,13.418129833029866,-392.22865285127335,360,302,156,259,298.66807172007157
png_downsampled_xy157.png,441.38579324871796,290.62300833892675,359.00705946128295,-420.6159567039234,0.08341162275684155,6.9244045474189875,-7.049755315587845,13.3943126310553,-391.5387481109093,360,302,157,258,297.5906375607418
png_downsampled_xy158.png,441.71324282921654,288.84344935056305,358.8211089379856,-420.6365998311931,0.0705324013370614,7.301496752161825,-7.641537200028949,13.372979488165242,-390.90171967113633,360,302,158,257,295.804969135034
png_downsampled_xy159.png,442.2119319835024,287.8439218407776,358.558438662454,-420.76516170206673,0.0597725215801006,7.6190145903686926,-8.22320727139197,13.357177604019341,-390.42666933430115,360,302,159,256,294.79683905862066
png_downsampled_xy160.png,442.14954768076245,287.1485982365749,358.8854504459099,-420.82988035048754,0.08333766978159929,6.931329500982599,-7.410977426189959,13.336761239789382,-389.8477064004029,360,302,160,255,294.1126503645732
png_downsampled_xy161.png,441.8706213146259,286.31055069073966,359.08831984846455,-421.2041745713727,0.08769537761327229,6.812227606471197,-7.091228119834852,13.306159889559808,-388.95993603881226,360,302,161,254,293.28132774770745
png_downsampled_xy162.png,441.72797212189454,285.3245235815323,359.12516310278056,-421.79570494985626,0.09447924152487985,6.627012635482572,-6.905091024183491,13.302685907403713,-388.8624886083796,360,302,162,253,292.29645192722523
png_downsampled_xy163.png,441.796190361581,284.5663790240228,359.35103811327167,-422.38058484544433,0.1041767147010546,6.3564456746773885,-6.29240607959116,13.306164201692866,-388.9778453114727,360,302,163,252,291.5460832579505
png_downsampled_xy164.png,441.8976842510505,284.1250488949765,359.35519557322345,-422.7798938689305,0.10392453467056839,6.372709601811721,-6.212117373457829,13.303279953089657,-388.89528735002654,360,302,164,251,291.1049725590144
png_downsampled_xy165.png,441.9222542173105,283.6775411341533,359.00835877516175,-423.03539113867134,0.06273721859412262,7.582855948378608,-7.621710599560288,13.29763905575436,-388.6989481321491,360,302,165,250,290.6456231712967
png_downsampled_xy166.png,442.22961080383055,283.3591256918727,358.9618458559516,-423.5470726303256,0.04191622380045601,8.203124245570791,-8.267920389408346,13.300325104178967,-388.76311165241816,360,302,166,249,290.32585116376777
png_downsampled_xy167.png,442.7231052069587,282.9620651702172,359.5823102371298,-425.1071948180215,0.04540047160207905,8.135963925552403,-8.411216858790624,13.314189457435816,-389.1653629135608,360,302,167,248,289.95038353862276
png_downsampled_xy168.png,442.49785629696976,282.57874439578967,360.0221002203907,-425.60037344121895,0.049105538656874614,8.03859406288052,-9.029593228554404,13.322927473359698,-389.4071263587771,360,302,168,247,289.5819302233201
png_downsampled_xy169.png,442.48046899376834,282.09693861975256,359.8390921342857,-426.02529861634224,0.04706554546686448,8.107710045230647,-9.55968118163122,13.319434791933134,-389.2931876815859,360,302,169,246,289.09385311935523
png_downsampled_xy170.png,443.12473688605064,281.19398402263573,359.46644339964075,-426.9276006352601,0.02576803738458011,8.750609123322647,-10.35735984977407,13.320129041963071,-389.2957322107042,360,302,170,245,288.1786459867971
png_downsampled_xy171.png,443.45997456666754,280.0094147620467,359.1031570065575,-427.38986959900876,0.005357581512669185,9.357771843521107,-10.479853275186485,13.331894523954531,-389.6370683769475,360,302,171,244,286.981909091492
png_downsampled_xy172.png,443.7557897204548,278.24805543516567,359.4586085587358,-428.20352963999176,0.033666305094868676,8.54804106923973,-9.147773229319682,13.342594472801068,-389.97962605687303,360,302,172,243,285.2329298742554
png_downsampled_xy173.png,443.8386090071287,277.06695344885435,359.43135481459126,-428.0159623842893,0.043277776676234225,8.262793066111442,-8.70895086102297,13.34183926040879,-389.9673100087973,360,302,173,242,284.0509589734554
png_downsampled_xy174.png,443.6527391908526,275.7370154300874,359.49340357285996,-427.4758286800473,0.04275184114317199,8.266148905717387,-8.277193188801846,13.325056714541972,-389.4861424220407,360,302,174,241,282.7230012616535
png_downsampled_xy175.png,443.3907392943522,274.67711082555104,359.6834173650881,-427.06499917439805,0.057182755492135584,7.7816634460610885,-7.72764238089519,13.314309362718745,-389.2042388145747,360,302,175,240,281.66813198497846
png_downsampled_xy176.png,443.1391785642027,273.44537996110597,359.35394214643685,-426.6500570930375,0.06568054791330269,7.523960972515454,-7.049490624542329,13.293349294945813,-388.60627655327664,360,302,176,239,280.42494461606
png_downsampled_xy177.png,443.5485873556621,272.3834899472923,358.9422228093073,-427.22147872129676,0.0456381606268792,8.122747671995683,-7.1048790090114835,13.29490401583638,-388.6505180343662,360,302,177,238,279.3492861647141
png_downsampled_xy178.png,444.4336190540504,270.81761501904094,359.2762633262763,-428.38544884133853,0.0855495599324172,6.981310690779992,-5.879730870552862,13.304409715308736,-388.9556322071767,360,302,178,237,277.7955033561085
png_downsampled_xy179.png,445.39830403492863,268.98168973771146,360.2786199356731,-429.7075084073084,0.12836381412665787,5.758479718757997,-4.827556708486156,13.324419066226255,-389.56409521197656,360,302,179,236,275.99458290627405
png_downsampled_xy180.png,446.28269219232186,267.62669890484875,360.53626834770034,-430.77956164904936,0.14547644877563926,5.281754977521132,-4.103341143621719,13.336517573860874,-389.9339465568641,360,302,180,235,274.6490715522826
png_downsampled_xy181.png,446.8024095644771,266.56496567025187,360.7991520051141,-431.4114315880888,0.14592476772628515,5.282631693194958,-3.8058349177753144,13.349414409063229,-390.317698798499,360,302,181,234,273.5967207712007
png_downsampled_xy182.png,447.4265301053324,265.16600775005594,360.7059214972265,-431.7072443759746,0.126861150259856,5.846693221061798,-4.176199237500384,13.350911890954023,-390.3532936889603,360,302,182,233,272.19504735602
png_downsampled_xy183.png,447.8683581945256,263.85479314931644,360.73549282628005,-432.0529859987003,0.11516604521563067,6.196368805334032,-4.400168032692704,13.35701512637712,-390.5268240310023,360,302,183,232,270.88517836223656
png_downsampled_xy184.png,448.3463047599564,262.8111561930438,361.1131116980917,-432.3184453778482,0.11572032083739714,6.186035576234531,-4.315701803832553,13.374280029125998,-391.03360377921865,360,302,184,231,269.85481549974395
png_downsampled_xy185.png,448.8706293720001,261.06281671392713,361.5105745787622,-433.12582716158215,0.13376901543841768,5.676076831459909,-4.063371804871622,13.373334635176661,-391.0115416975886,360,302,185,230,268.12046376706843
png_downsampled_xy186.png,449.2263422383885,259.04265796669875,361.721600388534,-433.7696552047072,0.1563580599477632,5.029715524251515,-3.8312044262987683,13.371206876571307,-390.9544551687698,360,302,186,229,266.1077901006608
png_downsampled_xy187.png,449.30881695188384,257.2667661094155,362.0446758876241,-433.9636235711662,0.1813163192713887,4.3041082521140765,-3.613073619755937,13.380846854036065,-391.2412038757939,360,302,187,228,264.3430079250659
png_downsampled_xy188.png,449.6367324887226,256.07372930853893,362.04071054187267,-434.46618729705665,0.19153313775359493,4.016443964752,-3.392460059722225,13.401873137134032,-391.8609986227502,360,302,188,227,263.150083750499
png_downsampled_xy189.png,449.8694103986826,254.69041874043978,361.84430053745353,-435.0778079691188,0.19060282936291628,4.057190203921493,-3.6892148768235984,13.412044975710046,-392.151903484218,360,302,189,226,261.76023326039444
png_downsampled_xy190.png,449.92713854646735,253.44043965942197,361.6611626795655,-435.58554724556797,0.1834745838266656,4.276894708221164,-4.024832666059922,13.418557157743834,-392.3349218373612,360,302,190,225,260.50403565633576
png_downsampled_xy191.png,450.0356013511133,251.69458363462596,361.2751187312964,-435.57201485263533,0.17566331015041214,4.505034858333204,-4.554656543921169,13.404484236579862,-391.911632278366,360,302,191,224,258.7450613362089
png_downsampled_xy192.png,450.6591119841461,249.65702841284738,360.94583266616604,-436.1166513375857,0.1794361429679725,4.406755490228875,-5.080599189047007,13.384954377874664,-391.32884118486226,360,302,192,223,256.6967184678913
png_downsampled_xy193.png,451.00637824281273,247.45885466652703,360.94647934639295,-436.8980245548687,0.2015891237334415,3.7761916573002168,-5.280641137875705,13.371360533784468,-390.92686257901613,360,302,193,222,254.49882969921836
png_downsampled_xy194.png,450.99826360082864,246.27594996406074,360.8245548469073,-436.9602377711086,0.21429592697137423,3.405960010537001,-5.277209615036497,13.35717534674157,-390.51209452834405,360,302,194,221,253.31174976483328
png_downsampled_xy195.png,450.86496763717923,244.95246786687537,360.5573784136556,-436.66383226289133,0.22202241153820523,3.17343839045094,-5.433670336892419,13.345720097238,-390.17362361313303,360,302,195,220,251.97903093062027
png_downsampled_xy196.png,451.08563562935745,244.64143919269216,359.7776511276297,-436.53194937668036,0.2131112874133123,3.4311235966218874,-5.878360725002096,13.335838604368433,-389.8747964541209,360,302,196,219,251.64150727712854
png_downsampled_xy197.png,451.0206058277359,243.74205068381474,359.71120954643527,-436.5788822106416,0.22483710198622475,3.0892425767587497,-5.7004661649631885,13.350981240876195,-390.32157902165045,360,302,197,218,250.73979763843923
png_downsampled_xy198.png,450.8361246930941,242.20320541577732,359.79164235608255,-436.57820107750075,0.24606067705775558,2.4685467086037534,-5.445685607894347,13.347683728736229,-390.2307837870241,360,302,198,217,249.20356304798355
png_downsampled_xy199.png,450.88291113277796,240.9717083580342,359.3481080899935,-436.50483780130025,0.254479350351545,2.2207196164248444,-5.340852340756328,13.339183007171926,-389.98450195288706,360,302,199,216,247.95693518322426
png_downsampled_xy200.png,450.83210382395464,240.3106334065355,358.6338669495427,-436.3147784414195,0.2437773562110408,2.481331714271164,-5.334834514638942,13.327254549169027,-389.6377029184597,360,302,200,215,247.27053472828163
png_downsampled_xy201.png,450.7106813760812,239.20373996279562,358.61563953363986,-436.08211776497683,0.25536621529880676,2.137291069403773,-5.167829351019918,13.316126849206881,-389.31595220343024,360,302,201,214,246.1629265648037
png_downsampled_xy202.png,450.5910964307664,238.08121353827187,358.9459464690412,-436.12748885257895,0.2678885177144821,1.7720760286664472,-4.684291580218485,13.329541670097058,-389.718919054254,360,302,202,213,245.05160455658623
png_downsampled_xy203.png,450.5475984148096,237.77197374369612,358.9838906326684,-436.22291488936173,0.2645797929673108,1.8709415236122027,-4.737201649467465,13.336888397684874,-389.93260847443094,360,302,203,212,244.74362945947894
png_downsampled_xy204.png,450.3494657751272,237.29081782374953,358.9836883887725,-436.04574527178545,0.2633180764485701,1.903937927321408,-4.642520162671303,13.35059192568849,-390.33545331830373,360,302,204,211,244.26231739450498
png_downsampled_xy205.png,450.05021226661563,236.3064261078958,359.11128342069804,-435.97992305581874,0.2622131780932193,1.9348008204953544,-4.510654320815888,13.365403307784419,-390.7715163758263,360,302,205,210,243.28206326008953
png_downsampled_xy206.png,449.94279655442625,234.67352855428652,358.98793568265336,-435.9696875962111,0.2677454560730723,1.7727840508313761,-4.309373282791967,13.357120230759193,-390.5337115695865,360,302,206,209,241.64486706180728
png_downsampled_xy207.png,449.8999842397362,232.9375776825247,358.64318741983914,-435.8405252303121,0.2754014056414178,1.5460409795683177,-4.042222158752793,13.333691923040874,-389.8544357904549,360,302,207,208,239.89709565366732
